HeatTransfer Surface,ZN002:WALL001:WIN001,Window,ZN002:WALL001,4,30.00,6.00,8.00,30.00,6.00,3.00,33.00,6.00,3.00,33.00,6.00,8.00
HeatTransfer Surface,ZN002:WALL001:WIN002,Window,ZN002:WALL001,4,36.00,6.00,8.00,36.00,6.00,3.00,39.00,6.00,3.00,39.00,6.00,8.00
HeatTransfer Surface,ZN002:WALL002,Wall,,4,46.00,6.00,10.00,46.00,6.00,0.00,46.00,26.00,0.00,46.00,26.00,10.00
HeatTransfer Surface,ZN002:WALL002:WIN001,Window,ZN002:WALL002,4,46.00,15.00,8.00,46.00,15.00,3.00,46.00,18.00,3.00,46.00,18.00,8.00
HeatTransfer Surface,ZN002:WALL003,Wall,,4,46.00,26.00,10.00,46.00,26.00,0.00,26.00,26.00,0.00,26.00,26.00,10.00
HeatTransfer Surface,ZN002:WALL004,Wall,,4,26.00,26.00,10.00,26.00,26.00,0.00,26.00,6.00,0.00,26.00,6.00,10.00
HeatTransfer Surface,ZN002:FLR001,Floor,,4,46.00,6.00,0.00,26.00,6.00,0.00,26.00,26.00,0.00,46.00,26.00,0.00
HeatTransfer Surface,ZN002:ROOF001,Roof,,4,26.00,26.00,10.00,26.00,6.00,10.00,46.00,6.00,10.00,46.00,26.00,10.00
HeatTransfer Surface,ZN003:WALL001,Wall,,4,6.00,6.00,20.00,6.00,6.00,10.00,26.00,6.00,10.00,26.00,6.00,20.00
HeatTransfer Surface,ZN003:WALL001:WIN001,Window,ZN003:WALL001,4,14.00,6.00,18.00,14.00,6.00,13.00,17.00,6.00,13.00,17.00,6.00,18.00
HeatTransfer Surface,ZN003:WALL002,Wall,,4,26.00,26.00,20.00,26.00,26.00,10.00,6.00,26.00,10.00,6.00,26.00,20.00
HeatTransfer Surface,ZN003:WALL003,Wall,,4,6.00,26.00,20.00,6.00,26.00,10.00,6.00,6.00,10.00,6.00,6.00,20.00
HeatTransfer Surface,ZN003:WALL004,Wall,,4,26.00,6.00,20.00,26.00,6.00,10.00,26.00,26.00,10.00,26.00,26.00,20.00
HeatTransfer Surface,ZN003:WALL004:WIN001,Window,ZN003:WALL004,4,26.00,10.00,18.00,26.00,10.00,13.00,26.00,13.00,13.00,26.00,13.00,18.00
HeatTransfer Surface,ZN003:FLR001,Floor,,4,26.00,6.00,10.00,6.00,6.00,10.00,6.00,26.00,10.00,26.00,26.00,10.00
HeatTransfer Surface,ZN003:ROOF001,Roof,,4,6.00,26.00,20.00,6.00,6.00,20.00,26.00,6.00,20.00,26.00,26.00,20.00
HeatTransfer Surface,ZN004:WALL001,Wall,,4,26.00,6.00,20.00,26.00,6.00,10.00,46.00,6.00,10.00,46.00,6.00,20.00
HeatTransfer Surface,ZN004:WALL001:WIN001,Window,ZN004:WALL001,4,34.00,6.00,18.00,34.00,6.00,13.00,37.00,6.00,13.00,37.00,6.00,18.00
HeatTransfer Surface,ZN004:WALL002,Wall,,4,46.00,6.00,20.00,46.00,6.00,10.00,46.00,26.00,10.00,46.00,26.00,20.00
HeatTransfer Surface,ZN004:WALL003,Wall,,4,46.00,26.00,20.00,46.00,26.00,10.00,26.00,26.00,10.00,26.00,26.00,20.00
HeatTransfer Surface,ZN004:WALL004,Wall,,4,26.00,26.00,20.00,26.00,26.00,10.00,26.00,6.00,10.00,26.00,6.00,20.00
HeatTransfer Surface,ZN004:WALL004:WIN001,Window,ZN004:WALL004,4,26.00,13.00,18.00,26.00,13.00,13.00,26.00,10.00,13.00,26.00,10.00,18.00
HeatTransfer Surface,ZN004:FLR001,Floor,,4,46.00,6.00,10.00,26.00,6.00,10.00,26.00,26.00,10.00,46.00,26.00,10.00
HeatTransfer Surface,ZN004:ROOF001,Roof,,4,26.00,26.00,20.00,26.00,6.00,20.00,46.00,6.00,20.00,46.00,26.00,20.00
